"","country","iso2","iso3","year","indicator.id","sex","value","lo","hi","ind"
"131","Afghanistan","AF","AFG",2011,"SN.ITK.DEFC.ZS","a",20.2000007629395,NA,NA,"undernutrition"
"132","Afghanistan","AF","AFG",2012,"EG.CFT.ACCS.ZS","a",22.7000007629395,NA,NA,"fuel"
"133","Afghanistan","AF","AFG",2012,"EN_LND_SLUM","a",67.2479476928711,NA,NA,NA
"134","Afghanistan","AF","AFG",2012,"MDG_0000000029","a",0.100000001490116,0.100000001490116,0.100000001490116,"hiv"
"135","Afghanistan","AF","AFG",2012,"NCD_GLUC_04","a",11.3000001907349,8.19999980926514,15.1999998092651,"diabetes"
"136","Afghanistan","AF","AFG",2012,"NCD_GLUC_04","f",11.6000003814697,7.09999990463257,17.2000007629395,"diabetes"
"137","Afghanistan","AF","AFG",2012,"NCD_GLUC_04","m",11,6.69999980926514,16.5,"diabetes"
"138","Afghanistan","AF","AFG",2012,"NY.GDP.PCAP.PP.KD","a",2122.83081054688,NA,NA,"gdp"
"139","Afghanistan","AF","AFG",2012,"SH.XPD.CHEX.PP.CD","a",155.383026123047,NA,NA,"healthexp"
"140","Afghanistan","AF","AFG",2012,"SN.ITK.DEFC.ZS","a",21.1000003814697,NA,NA,"undernutrition"
"141","Afghanistan","AF","AFG",2013,"EG.CFT.ACCS.ZS","a",24.2999992370605,NA,NA,"fuel"
"142","Afghanistan","AF","AFG",2013,"FINPROTECTION_CATA_TOT_10_POP","a",14.6300001144409,NA,NA,"hhexpend"
"143","Afghanistan","AF","AFG",2013,"MDG_0000000029","a",0.100000001490116,0.100000001490116,0.100000001490116,"hiv"
"144","Afghanistan","AF","AFG",2013,"NCD_GLUC_04","a",11.6000003814697,8.19999980926514,15.8000001907349,"diabetes"
"145","Afghanistan","AF","AFG",2013,"NCD_GLUC_04","f",11.8999996185303,7,18,"diabetes"
"146","Afghanistan","AF","AFG",2013,"NCD_GLUC_04","m",11.3000001907349,6.59999990463257,17.3999996185303,"diabetes"
"147","Afghanistan","AF","AFG",2013,"NY.GDP.PCAP.PP.KD","a",2165.3408203125,NA,NA,"gdp"
"148","Afghanistan","AF","AFG",2013,"SH.XPD.CHEX.PP.CD","a",178.079025268555,NA,NA,"healthexp"
"149","Afghanistan","AF","AFG",2013,"SN.ITK.DEFC.ZS","a",20.7000007629395,NA,NA,"undernutrition"
"150","Afghanistan","AF","AFG",2014,"EG.CFT.ACCS.ZS","a",25.7000007629395,NA,NA,"fuel"
"151","Afghanistan","AF","AFG",2014,"EN_LND_SLUM","a",69.6882934570312,NA,NA,NA
"152","Afghanistan","AF","AFG",2014,"MDG_0000000029","a",0.100000001490116,0.100000001490116,0.100000001490116,"hiv"
"153","Afghanistan","AF","AFG",2014,"NCD_GLUC_04","a",11.8999996185303,8.10000038146973,16.5,"diabetes"
"154","Afghanistan","AF","AFG",2014,"NCD_GLUC_04","f",12.1999998092651,6.80000019073486,18.7999992370605,"diabetes"
"155","Afghanistan","AF","AFG",2014,"NCD_GLUC_04","m",11.6000003814697,6.40000009536743,18.2000007629395,"diabetes"
"156","Afghanistan","AF","AFG",2014,"NY.GDP.PCAP.PP.KD","a",2144.44970703125,NA,NA,"gdp"
"157","Afghanistan","AF","AFG",2014,"SH.XPD.CHEX.PP.CD","a",202.26155090332,NA,NA,"healthexp"
"158","Afghanistan","AF","AFG",2014,"SN.ITK.DEFC.ZS","a",20.7000007629395,NA,NA,"undernutrition"
"159","Afghanistan","AF","AFG",2015,"EG.CFT.ACCS.ZS","a",27.25,NA,NA,"fuel"
"160","Afghanistan","AF","AFG",2015,"M_Est_smk_curr_std","a",11.5,NA,NA,"smoking"
"161","Afghanistan","AF","AFG",2015,"M_Est_smk_curr_std","f",3.20000004768372,NA,NA,"smoking"
"162","Afghanistan","AF","AFG",2015,"M_Est_smk_curr_std","m",19.7000007629395,NA,NA,"smoking"
"163","Afghanistan","AF","AFG",2015,"MDG_0000000029","a",0.100000001490116,0.100000001490116,0.100000001490116,"hiv"
"164","Afghanistan","AF","AFG",2015,"NY.GDP.PCAP.PP.KD","a",2108.71411132812,NA,NA,"gdp"
"165","Afghanistan","AF","AFG",2015,"SH.XPD.CHEX.PP.CD","a",215.725234985352,NA,NA,"healthexp"
"166","Afghanistan","AF","AFG",2015,"SN.ITK.DEFC.ZS","a",21.5,NA,NA,"undernutrition"
"167","Afghanistan","AF","AFG",2015,"UHC_INDEX_REPORTED","a",35.5722694396973,NA,NA,"uhc"
"168","Afghanistan","AF","AFG",2016,"EG.CFT.ACCS.ZS","a",28.5,NA,NA,"fuel"
"169","Afghanistan","AF","AFG",2016,"EN_LND_SLUM","a",72.1286315917969,NA,NA,NA
"170","Afghanistan","AF","AFG",2016,"FINPROTECTION_CATA_TOT_10_POP","a",23.8400001525879,NA,NA,"hhexpend"
"171","Afghanistan","AF","AFG",2016,"MDG_0000000029","a",0.100000001490116,0.100000001490116,0.100000001490116,"hiv"
"172","Afghanistan","AF","AFG",2016,"NY.GDP.PCAP.PP.KD","a",2101.42211914062,NA,NA,"gdp"
"173","Afghanistan","AF","AFG",2016,"SA_0000001462","a",0.400000005960464,NA,NA,"alcohol"
"174","Afghanistan","AF","AFG",2016,"SA_0000001462","f",0.100000001490116,NA,NA,"alcohol"
"175","Afghanistan","AF","AFG",2016,"SA_0000001462","m",0.600000023841858,NA,NA,"alcohol"
"176","Afghanistan","AF","AFG",2016,"SH.XPD.CHEX.PP.CD","a",239.188751220703,NA,NA,"healthexp"
"177","Afghanistan","AF","AFG",2016,"SN.ITK.DEFC.ZS","a",22.2000007629395,NA,NA,"undernutrition"
"178","Afghanistan","AF","AFG",2017,"EG.CFT.ACCS.ZS","a",30,NA,NA,"fuel"
"179","Afghanistan","AF","AFG",2017,"MDG_0000000029","a",0.100000001490116,0.100000001490116,0.100000001490116,"hiv"
"180","Afghanistan","AF","AFG",2017,"NY.GDP.PCAP.PP.KD","a",2096.09301757812,NA,NA,"gdp"
"181","Afghanistan","AF","AFG",2017,"SH.XPD.CHEX.PP.CD","a",264.543975830078,NA,NA,"healthexp"
"182","Afghanistan","AF","AFG",2017,"SN.ITK.DEFC.ZS","a",23,NA,NA,"undernutrition"
"183","Afghanistan","AF","AFG",2017,"UHC_INDEX_REPORTED","a",40.5510787963867,NA,NA,"uhc"
"184","Afghanistan","AF","AFG",2018,"EG.CFT.ACCS.ZS","a",31.1000003814697,NA,NA,"fuel"
"185","Afghanistan","AF","AFG",2018,"EN_LND_SLUM","a",73.3000030517578,NA,NA,NA
"186","Afghanistan","AF","AFG",2018,"M_Est_smk_curr_std","a",10.1999998092651,NA,NA,"smoking"
"187","Afghanistan","AF","AFG",2018,"M_Est_smk_curr_std","f",2.59999990463257,NA,NA,"smoking"
"188","Afghanistan","AF","AFG",2018,"M_Est_smk_curr_std","m",17.7999992370605,NA,NA,"smoking"
"189","Afghanistan","AF","AFG",2018,"MDG_0000000029","a",0.100000001490116,0.100000001490116,0.100000001490116,"hiv"
"190","Afghanistan","AF","AFG",2018,"NY.GDP.PCAP.PP.KD","a",2060.69897460938,NA,NA,"gdp"
"191","Afghanistan","AF","AFG",2018,"SH.XPD.CHEX.PP.CD","a",299.822540283203,NA,NA,"healthexp"
"192","Afghanistan","AF","AFG",2018,"SN.ITK.DEFC.ZS","a",24,NA,NA,"undernutrition"
"193","Afghanistan","AF","AFG",2019,"EG.CFT.ACCS.ZS","a",32.4500007629395,NA,NA,"fuel"
"194","Afghanistan","AF","AFG",2019,"M_Est_smk_curr_std","a",9.89999961853027,NA,NA,"smoking"
"195","Afghanistan","AF","AFG",2019,"M_Est_smk_curr_std","f",2.40000009536743,NA,NA,"smoking"
"196","Afghanistan","AF","AFG",2019,"M_Est_smk_curr_std","m",17.2999992370605,NA,NA,"smoking"
"197","Afghanistan","AF","AFG",2019,"MDG_0000000029","a",0.100000001490116,0.100000001490116,0.200000002980232,"hiv"
"198","Afghanistan","AF","AFG",2019,"NY.GDP.PCAP.PP.KD","a",2079.921875,NA,NA,"gdp"
"199","Afghanistan","AF","AFG",2019,"SH.XPD.CHEX.PP.CD","a",321.525390625,NA,NA,"healthexp"
"200","Afghanistan","AF","AFG",2019,"SN.ITK.DEFC.ZS","a",26.8999996185303,NA,NA,"undernutrition"
"201","Afghanistan","AF","AFG",2019,"UHC_INDEX_REPORTED","a",41.7207107543945,NA,NA,"uhc"
"202","Afghanistan","AF","AFG",2020,"EG.CFT.ACCS.ZS","a",33.7999992370605,NA,NA,"fuel"
"203","Afghanistan","AF","AFG",2020,"EN_LND_SLUM","a",73.3000030517578,NA,NA,NA
"204","Afghanistan","AF","AFG",2020,"FINPROTECTION_CATA_TOT_10_POP","a",26.0799999237061,NA,NA,"hhexpend"
"205","Afghanistan","AF","AFG",2020,"M_Est_smk_curr_std","a",9.5,NA,NA,"smoking"
"206","Afghanistan","AF","AFG",2020,"M_Est_smk_curr_std","f",2.20000004768372,NA,NA,"smoking"
"207","Afghanistan","AF","AFG",2020,"M_Est_smk_curr_std","m",16.7000007629395,NA,NA,"smoking"
"208","Afghanistan","AF","AFG",2020,"MDG_0000000029","a",0.100000001490116,0.100000001490116,0.200000002980232,"hiv"
"209","Afghanistan","AF","AFG",2020,"NY.GDP.PCAP.PP.KD","a",1968.34094238281,NA,NA,"gdp"
"210","Afghanistan","AF","AFG",2020,"SH.XPD.CHEX.PP.CD","a",322.525604248047,NA,NA,"healthexp"
"211","Afghanistan","AF","AFG",2020,"SN.ITK.DEFC.ZS","a",29.7999992370605,NA,NA,"undernutrition"
"212","Afghanistan","AF","AFG",2021,"EG.CFT.ACCS.ZS","a",35.4000015258789,NA,NA,"fuel"
"213","Afghanistan","AF","AFG",2021,"MDG_0000000029","a",0.100000001490116,0.100000001490116,0.200000002980232,"hiv"
"214","Afghanistan","AF","AFG",2021,"NY.GDP.PCAP.PP.KD","a",1517.01623535156,NA,NA,"gdp"
"215","Afghanistan","AF","AFG",2021,"UHC_INDEX_REPORTED","a",40.8846092224121,NA,NA,"uhc"
"216","Afghanistan","AF","AFG",2023,"M_Est_smk_curr_std","a",8.39999961853027,NA,NA,"smoking"
"217","Afghanistan","AF","AFG",2023,"M_Est_smk_curr_std","f",1.79999995231628,NA,NA,"smoking"
"218","Afghanistan","AF","AFG",2023,"M_Est_smk_curr_std","m",15,NA,NA,"smoking"
"219","Afghanistan","AF","AFG",2025,"M_Est_smk_curr_std","a",7.80000019073486,NA,NA,"smoking"
"220","Afghanistan","AF","AFG",2025,"M_Est_smk_curr_std","f",1.5,NA,NA,"smoking"
"221","Afghanistan","AF","AFG",2025,"M_Est_smk_curr_std","m",14,NA,NA,"smoking"
"222","Angola","AO","AGO",2000,"EG.CFT.ACCS.ZS","a",40.0999984741211,NA,NA,"fuel"
"223","Angola","AO","AGO",2000,"EN_LND_SLUM","a",19.7000007629395,NA,NA,NA
"224","Angola","AO","AGO",2000,"MDG_0000000029","a",1.10000002384186,0.899999976158142,1.5,"hiv"
"225","Angola","AO","AGO",2000,"NCD_GLUC_04","a",5.19999980926514,3.40000009536743,7.90000009536743,"diabetes"
"226","Angola","AO","AGO",2000,"NCD_GLUC_04","f",5.19999980926514,2.70000004768372,9.10000038146973,"diabetes"
"227","Angola","AO","AGO",2000,"NCD_GLUC_04","m",5.30000019073486,2.90000009536743,8.80000019073486,"diabetes"
"228","Angola","AO","AGO",2000,"NY.GDP.PCAP.PP.KD","a",4728.37451171875,NA,NA,"gdp"
"229","Angola","AO","AGO",2000,"SH.XPD.CHEX.PP.CD","a",62.7012596130371,NA,NA,"healthexp"
"230","Angola","AO","AGO",2000,"SI.POV.GINI","a",52,NA,NA,"gini"
"231","Angola","AO","AGO",2000,"SI_POV_DAY1","a",21.3999996185303,NA,NA,"poverty"
"232","Angola","AO","AGO",2000,"UHC_INDEX_REPORTED","a",20.5153903961182,NA,NA,"uhc"
"233","Angola","AO","AGO",2001,"EG.CFT.ACCS.ZS","a",40.7000007629395,NA,NA,"fuel"
"234","Angola","AO","AGO",2001,"MDG_0000000029","a",1.20000004768372,1,1.60000002384186,"hiv"
"235","Angola","AO","AGO",2001,"NCD_GLUC_04","a",5.40000009536743,3.59999990463257,8.10000038146973,"diabetes"
"236","Angola","AO","AGO",2001,"NCD_GLUC_04","f",5.30000019073486,2.90000009536743,9.30000019073486,"diabetes"
